reviews
" 	saw tonight left speechs incredible nervous since sung fast pace wouldnt able understand completely lin manuel miranda wrote absolute genius songs performers pace choreography nothing s spectacular meant beabove beyond anything ive ever seen never dull momentin fact every moment last must sadly afford ticket sat mezzanine seat unfortunately still paid  ticket wait  months happy didnt disappoint worth theater lover like			 - An American Musical	WOW"
" 	incredible missed tips retail store block theater found afternoon walk merchandise theater crowded sat box love room one sitting front us yes slightly obstructed view brief close stage made dont miss chance intimate theater			 - An American Musical	Best show ever!	Jennifer K	--	"
" 	visiting nyc days keen take first husbands wish list failing come normal sale lottery discovered pair seats ticketmaster pleased seats orchestra far right row didnt issues seeing whole stage actors one fluffed line faults fast paced often difficult hear actor actually saying instead allowed swept along melody one annoying audience member row decided recite sound tracks along actors stage incredibly rude ushers put stop mobi screens well important read history tourist unaware full political history play lost would good read watching play gather going open londons west end shortly sure received works well new york personally cant wor well london given moc english need follow american history get play would pleased proven wrong			 - An American Musical	Entertaining"
" 	high energy winner noted many cheap careful secondary market lots phony tickets richard rogers one older venues prepared lots stairs crowded conditions place stay marriott marquis right next door go			 - An American Musical	High energy with a great cast	Michael B	--	"
" 	excited stars aligned got tickets worried would disappointed build nope perfect every way dont often cry shows movies etc found tears rolling cheeks twice couldnt control absolutely immersive havent stopped listening soundtrack since			 - An American Musical	INCREDIBLE	Romina B	--	"
" 	weve heard went wife expecting little disappointed original cast anymore wrong terrific expect touched emotionally still expensive though			 - An American Musical	Even better than you've heard	Dalen K	--	"
" 	heard obviously buy really hesitated buying tickets tone knowing anything reviews splurged bought disappointed opening scene last enjoyed every moment performers incredible job much fun expwrience beautiful theatre long ladies room lineup fault thin going dont hesitate spend experience enjoy			 - An American Musical	Wow!!! Just buy the tickets and go!!!	swanny	--	"
" 	dont get wrong impression review fabulous truly two months ago took javier munoz starred knocked park last saturday brought  daughters back wanted experience  tickets ran  donald webber jr played day disappointed performance end merely spea lines daughters first point already knew			 - An American Musical	Donald Webber"
" 	cant believe im writing saw past wednesday matinee disappointed bought tickets almost year ago excited anticipating months ive listening soundtrack nonstop pun intended well year arrived saw dreaded playbill insert javier munoz performance seeing eight major understudies eight main actors seeing gw eliza john laurens couldnt believe thought basically century certainly still unbelievable performance unfortunately case thought donald webber jr average lac energy confidence stage many times tempo seemed rushed general lack energy chemistry among actors second act noticeably better first still disappointed overall eight understudies never acceptable especially			 - An American Musical	So disappointed	KShoeWoo	--	"
" 	cast talented sang beautifully choreography phenomenal rapping fast im sure missed dialog missed love			 - An American Musical	Unbelievable!	Barbara W	--	"
" 	fabulous soft word ive obsessed soundtrack read revolution chernow etc etc bit bullet bought ticket theater birthday absolutely mindblowing			 - An American Musical	Positively AMAZING	sk	--	"
" 	first note music boom powerful full energy cast tells story passion look like time lives performinglike pure fun seats front row mezzanine twice last time dead center orchestra  row spots fantastic would imagine way theater set seats pretty good orchestra seating special thrill sure get chance take must back			 - An American Musical	MORE than lives up to the hype!	seagull	--	"
" 	worth  single ticket spouse loves much mine theres much point trying answer enough say us even seeing second time still distinctive deeply engaging experience appeared us since first saw september  certain characters language tweaked sometimes ways detracted emotional intensity pace production remains uniquely compelling rewarding evening theater			 - An American Musical	Still Exceptional Theater	Jonathan R	--	"
" 	purchased tickets year ago play sat balcony third row center seats ok reasonable play excellent little difficult times catch lyrics could			 - An American Musical	Broadway	Jim	--	"
" 	overpaid ticket worth isnt anything say hasnt already said experience worth every penny			 - An American Musical	Go	Greekmom	--	"
" 	took adult daughter soninlaw wanting since came disappoint familiar music listened year seeing performed simply stunning actors could remember words songsraps move onstage according stage directions act accordingly mindboggling couldnt stop loo stage even take drink wine love production musicians pit fabulous actors sublime story drew kept interested cant overstate much enjoyed evening others mentioned tickets expensive worth opinion go			 - An American Musical	Spectacular!	sylviaroland	--	"
" 	watched extremely popular whose ticket costed fortune could get ticket ticketmaster day founding fathers played nonwhite actors music uptempo modern photos allowed inside theater long line formed along wall mens room intermission line moved quite quickly			 - An American Musical	Ticket Is Hard to Get"
" 	fantastic performance realise wht price like full theater single seat freemusic voices dancers outstanding recommendation foreigner read bit history us revolution coming			 - An American Musical	worth every cent I paid!	????ù??????? ?ù	--	"
" 	begin got tickets almost year ago wait well worth energy cast awesome performance even better story life accurate intriguing finest details well worth every penny paid go cant recommend enough one best events ive ever			 - An American Musical	Amazing!	jasond	--	"
" 	everything play basically tells life alexander postschool days untimely death hands aaron burr surprisingly many founding fathers played black actors much dialogue done rap music works well every characters acting singing dancing superb long play expensive truly worth every penny paid			 - An American Musical	One of the best broadway plays I have ever seen	IAP	--	"
" 	superb brilliantly told story wonderful unusual medium hip hop music people struggling keep story type music found fascinating			 - An American Musical	WOW!!	BagmanNZ	--	"
" 	booked tickets year ago nyc theatre clean ushers charming seats could little room oh know music words doesnt justice facial expressions acting etc adds whole experience story opinion best current probably best ever seen			 - An American Musical	A trip to  .... Prices!!!	mjr	--	"
" 	loo forward seeing much afraid  year old finally got may able live hype fear pricey worth every penny knew soundtrack storyline live performances outstanding took music whole level entire sold audience love energy made packed theatre atmosphere electric music draws younger crowd challenges older theatre crowd may normally expect every audience member young old feet standing ovation shows end cast even devoted fans want wait around autographs swing cost admission missed			 - An American Musical	This show did not disappoint!	Donna K	--	"
" 	everything read reviewed let us wife took two sons college us left amazed performers excellent voices acted parts wonderfully modern spin alexander s life really liked comedy woven whole get opportunity disappointed left craving shows enjoy			 - An American Musical	Unforgettable Show!	Tom M	--	"
" 	even though following saga since beginning prepared type totally awesome blows away think came one mans brain lin genious would one could even feel energy play theater audience founding fathers country indeed human contribution america made country today			 - An American Musical	Unforgettable!!!!	Pepsi	--	"
" 	listening music nearly year action go music love night went lead played understudy voice			 - An American Musical	Love Love Love	fish	--	"
" 	saw javier munoz donald webber jr within months fantastic dare say may enjoyed donald tad certain scenes disservice say either way regrets always disappointment look playbill replacement professionals shows rarely believe hype one hype warranted			 - An American Musical	I've seen it twice with  different 's - Excellent	deserved	--	"
" 	saw talented actors interesting accurate history clever script enjoyable beginning end however best ive ever seen expectation light hype known would waited two years hopes ticket prices would come earth dont make sense excessive also kept trying figure actor embarrassed vice president didnt deserve treatment expecting entertainment never happened			 - An American Musical	Great show but definitely over-hyped.	jbr	--	"
" 	go wanting like completely taken away set simple turn table middle multiple rings would turn different directions people wal movement songs even history completely accurate love even downloaded music itunes way home			 - An American Musical	What a Musical!	Terry B	--	"
" 	worried built expectations high hype would worth first note last lyric couldnt wrong although knew almost songs going still enamored set costumes actors jon rua original understudy lin manuel original brian james darcy back schuyler sisters well done tears laughter prices go everyone relevant today			 - An American Musical	As relevant today as it was in the s	Chris F	--	"
" 	incredible powerful thoroughly enjoyed start finish laughed cried learned lot s life story told rap rhyme worth every single penny performers standouts outstanding javier munoz gregory treco aaron burr lexi lawson eliza shout lexis solo performances brought tears audible sobs audience members including would heartbeat didnt cost much stumbled upon tickets online wait list almost year take note three hours long start finish brief intermission restrooms first floor many seats third floor			 - An American Musical	""A """"Bucket List"""" Must See Broadway Play""	Sonia M	--	"
" 	skeptical ticket price wasnt going worth mistaken best ive ever seen funny history son love story war story choreography music awesome sat row seat  orchestra seat buy orchestra seats dont get beyond row r theres overhang front mezzanine block view happens stage			 - An American Musical	Outstanding	fishingchic	--	"
" 	saw night got stuck sitting next rudest nyc person ever sit next maybe start screening guests tell seats small elbow may get bumped dont bother going break break crying need get let back seat intermission waste money start sending guest ru one act tickets charging fortune tickets brawl breaks			 - An American Musical	Horrid Experience. Remove your rude stuckup guests.	Robert B	--	"
" 	husband wanting since opened ended buying tickets secondhand ticketmaster pricey felt totally worth enthralled entirety enjoyed music prior home knew songs even better person row c seats   partially obstructed view still able almost everything wonderful close action			 - An American Musical	Amazing! 	Travelinsnorkel	--	"
" 	thoroughly enjoyed performance listened biography based amazed details miranda able include music brings makes history accessible still humming music days afterward happy american history hip thanks linmanuel miranda			 - An American Musical	Amazing musical!	D W	--	"
" 	hype play true husband celebrated rd anniversary night city seeing mustsee paid lot money got tickets weeks seats second top disappointment view fact commented left better view people first rows music awesome listened soundtrack way home continue listen home someone recommended go play background knowledge watched history channel special pbs special glad think made experience much better play			 - An American Musical	Absolutely Amazing	Megan M	--	"
" 	took  daughter play got crazy fever regrets one best experiences whole extraordinary cast excellent performance regret bathroom line long would go back proud done linmanuel mirada puertorican roots worth every penny seeing kids interested history way awesome btw girls age  			 - An American Musical	Omg!! Best play ever! 	Alexander C	--	"
" 	saw original cast went back children masterful brilliant piece art go history everyone go experience lifetime tix directly plan close year ahead way wont pay stub prices			 - An American Musical	Masterpiece 	Debbie B	--	"
" 	best advice read wikipedia go preview bonus download soundtrack sometimes words hard understand heard would helpful enjoy			 - An American Musical	Excellent - make sure to learn/re-learn the story before going	eldfsu	--	"
" 	history learn goes beyond history books experience highlight travel experiences theater rather intimate audience seemed totally enthralled music acting spellbinding			 - An American Musical	What a fantastic musical!	HeatherDublinOH	--	"
" 	sixth far favorite two hiphop fans love music wasnt lame bf jim thought told story line rapping legit			 - An American Musical	I will forver be a HAMFAN!	Antionette K	--	"
" 	first day new york holiday beginning truly stunning booked tickets earlier paid arm leg surely worth			 - An American Musical	Iconic	prasan	--	"
" 	love watch bought tickets ago son sure worth wait perfect enjoyed every moment			 - An American Musical	AMAZING	Mayroom	--	"
" 	couldnt believe luck got centre th row set box office day everything said truly fantastic however seas quick history son founding fathers make following story whole lot easier overwhelmed brilliance every aspect production  fold side american family sat behind educating next generation educate parents first alone as stop tal eating crushing drink containers whole performance parents couldnt cared s gave attitude entitlement new yorkers renowned parents even think would tolerated theatre outside usa would much mistaken little respect others please			 - An American Musical	American  Miserable on Steroids!!	hibabrunyisland	--	"
" 	daughter became obsessed soundtrack year ago th birthday surprised trip nyc tickets honest much hype around expected bit disappointed wrongthis almost  hours long felt like  minutes different classic yet engaging moving laughed cried didnt want end opportunity go			 - An American Musical	FANTASTIC!!!	Jill H	--	"
" 	totally lives hype want much going many moving parts scene parts funny cast album even better live			 - An American Musical	Just see it!	wvugirl	--	"
" 	worried wouldnt like maybe even understand hip hop style problem understood every perfectly enunciated word entire cast im history fan simply stunning truly believe may absolute best thing ive ever seen remarkable riveting delightful easy understand engaging locks grip really thin founding fathers experiencing incredible period history expect  hours total mental engagement enlightenment bravo indeed			 - An American Musical	Older Person Review of the Hip Hop Style	travelj	--	"
" 	really enjoyed price high worth saw  year old son also enjoyed would recommend reading going listening music			 - An American Musical	Awesome Show	Happytravelinfamily	--	"
" 	incredible one best ive seen fantastic definitely lives hype im sure worth  thats youre willing pay got tickets  months advance totally worth			 - An American Musical	Wow	ilanaa	--	"
" 	went last nights vacation nyc boo almost year ahead paying decent amount worth definitely say play impressive choreography sweeping music although im quite familiar american history didnt get bored even one second dont think best ive seen definitely fun enjoyable tip youre american homework figure coming order follow plays plot easily			 - An American Musical	Very impressive!	amirs	--	"
" 	hype play true doubter music story costumes top world knew deal studied american history college factually story correct slight deviations however come hear music spirit energy could lucky enough score tickets bs			 - An American Musical	One of the best plays I have ever seen	Frank G	--	"
" 	simply fantastic even sitting back good view stage well worth price admission			 - An American Musical	Worth the hype	Paresh P	--	"
" 	brought yearold son nyc long weekend spent hours loo tickets ridiculously expensive yes another alternative keeping mind suck find best deal comfortable enjoy every moment good truly next night found son listening soundtrack phone reading along lyrics awesome cut things budget like treat			 - An American Musical	Worth Every Penny.	tinajesse	--	"
" 	know tickets hard get know gotten lots hype dont miss fantastic moving wonderful opens eyes			 - An American Musical	Not to be missed!!!!!!	lloyd s	--	"
" 	surprise case havent yet heard american think would worried would miss quintessential experience wasnt original cast worries fabulous worth every penny thankful got chance			 - An American Musical	Couldn't have been more perfect	Chantelle D	--	"
" 	nyc big family trip part agenda even though huge fan last night headed time square checked stubhub tickets two available box stage  per texted husband another cab get opinion said go suggested take daughter hard choice kids love went failed trip hm find something daughter wear since pretty casual arrived theater paper tickets sent us business center hotel next door able get tickets printed get seated box first one stage seats excellent javier munoz cast really phenomenal job breathed every note			 - An American Musical	Surprise 	Aimee G	--	"
" 	almost cant believe im writing dont think ive ever excited spent much money performance like almost everyone else attends family big fans soundtrack certain extent permeated enhanced lives year audience abuzz upon entering theater waiting start moment started erupted applause question audience wanted like behind  unfortunately things fell apart quickly burr angelica awful eliza fine burr seemed lazy putout annoyed even curtain call voice nasal unpleasantly piercing wait unremarkable every way angelica oh angelica unconvincing voice shrill point physically recoiled times covered ears s elizas voices okay strained seemed like struggling hit notes even peggymaria reynolds unimpressive could happening blamed maybe expected much blamed sound team maybe acoustics sound offkilter however think boiled cast well together many cases really lacked chemistry cried many times listening burn quiet uptown soundtrack felt almost nothing lackluster performance simply distracting maybe night cast sick knows suffice say crowd left deflated general feeling disappointment air positives washington excellent george brilliant hilarious lafayettejefferson powerful impeccable john laurensphilip superb set lighting choreography beautiful  potential best ever music lyrics set choreography pure brilliance story right cast know could live linmanuel miranda beautifully created understudies ro mentioned			 - An American Musical	A Disappointment	PennyJacobson	--	"
" 	wowwhat terrific highly recommend truly comes together nicely brilliant performances many actors actresses listening music ahead time nice theatre upstairs bathrooms bathroom lines long intermission short might choose downstairs seating view tickets pricey planning ahead must really outstanding			 - An American Musical	Highly Recommend	jswflights	--	"
" 	everyone knows phenomto take obscure founding father moment history come richer understanding along toe tapping songs unbelievably clever lyricswe saw original cast doubt play good enough worth seeing decent cast cant wait			 - An American Musical	One of the best theater experiences I've ever had"
" 	disclaim love live theater said wanted since read first review written still offbroadway intriguing say least originally wanted reason try garlicdill martini offered sounded norm know time leave beautiful earth seeing one top ten experiences life maybe top  finally able purchase rdrow orchestra center tickets nine months opened waited another  months date wanted expressions faces actors catch eyes long wait worth although original cast long gone saddened experiencing daveed diggs talent prolific concern unfounded james monroe iglehart watching mr inglehart marquis de lafayette jefferson perform worth ticket price means outshine others cast george rather small part every moment performance produces profound joy brian darcy james perfect im wrong perfect embodies monarchs intellectual disjunction democracy childish way revealing timely another must performance brilliant shameful talk burr eliza others lets honest well covered cannot add accolades performances accustomed pic words quickness rapped song highly recommend listing soundtrack several times attending knowing songs spoiler promise enhance experience know every word said also allow pick nuance throwbacks story trust throw away shot enjoying live getting stuck word phrase missed groan deserve critic dont want pretend mentioning others sign worth mention dont anything add nothing short would thousand times			 - An American Musical	Yes"
" 	decided go last minute nyc trip found tickets stub hub total splurge didnt disappoint didnt know much went thoroughly entertained first second last bucket list item sure totally worth			 - An American Musical	GO!	Laurat	--	"
" 	wife seen  plays concerns hyped pleasantly surprised better advertised must go theater fan two cautions  chilly ladies bring sweater   bathroom basement go			 - An American Musical	Lives up to the hype 	kojikid	--	"
" 	fan fine arts opportunity first based seen waiting year get tickets excited get tickets announced weeks purchased lin manuel miranda many award winners original cast leaving projects let discourage seeing still attracts best best talent level creatively done disappointed dont think anyone attendance regrets enjoyed every moment worth price admission go im sure touring shows go frea			 - An American Musical	love...love...love it!	Rome_	--	"
" 	perhaps best piece art ever seen ive seen share whether nyc touring company must deeply affect experience american history move inspire perhaps even change			 - An American Musical	One of the best ever	Kaisertod	--	"
" 	nothing say second act drags bit outstanding theater leaves bit desired seats short front back knees tucked seat  hours actually found excruciating im tall guy need bigger venue place way small detracts			 - An American Musical	Amazing play with awful seats	Doc P	--	"
" 	super fun music story didnt one boring part cant want tour area			 - An American Musical	AMAZING 	Danielle G	--	"
" 	around  holds record nominated production tony history play  tony nominations americas founding fathers rapdriven portrait rise fall alexander men look like sound like marble statues men portraying must quote oftrepeated phrase hey yo im like country im young scrappy hungry throwing away shot take shot			 - An American Musical	A Musical Champion - Don???t Throw Away Your Shot	Valerie J	--	"
" 	cant believe entertaining play entire way comedic relief impeccable orchestral music mixed modern hiphop beats true genius cant wait play travels dallas next year ill absolutely			 - An American Musical	Speechs. A lifetime memory I will always treasure.	Zach J	--	"
" 	like everyone else listening soundtrack since came worried wouldnt live expectations especially used original casts voices theyve gone year welp shouldnt worried staging awesome current cast painfully attractive cant tell soundtrack beatboxing rhythms actually done cast including surprise eliza even hilarious person worth wait cost cant wait someday doesnt require sale internal organ year wait tickets			 - An American Musical	Believe the Hype	Amaya H	--	"
" 	heard daughter constantly singing songs asked daughter dreamed birthday play since live london big ask bought tickets months ago booked flights hotel counting days ever since day finally arrived week honest little worried going disappointed hype however arrived theatre buzz started outside everyone feeling like golden ticket inside set fabulous seats amazingly good play started daughters dream came true riveting first song last brits love absolutely hilarious da da da go know mean concerned original cast need worried brilliant best ever play worth every penny love seeing new york hope get tickets london understand lin might play london would another dream come true lead well done lin true masterpiece			 - An American Musical	Absolutely brilliant!!!!	CSD	--	"
" 	one favorite musicals saw disappointed new cast member good better originals highly recommend seeing			 - An American Musical	Amazing	olivia_	--	"
" 	love soundtrack disappointed new cast every bit justice original choreography acting makes whole even			 - An American Musical	Even better in person!	cdc	--	"
" 	knew id enjoy didnt know music would bowl fun experience ive never play crowd boisterously supportive obviously added fun music genius even genre may used captivated listened soundtrack dozen times already seeing also inspired read book based fascinating thus far  inits long book			 - An American Musical	Believe the hype. If you get the chance to go"
" 	stood line waitlist cancellation tickets am greeted exhilarating engaging theatre experience ever gone			 - An American Musical	Worth the hype!	Andrew F	--	"
" 	trying get tix months lottery finally  saturday afternoon phones alarm goes check email results lottery looked line morning people actually win couple people said knew someone well ordered tix nyc evening side note much love lottery really dont want competition ignore tell friends saw ask cost love as whos  bill thats tix cost beyond chronology really cant justice say still lottery every well much listen soundtrack often fortunately vinyl record would worn weve never seen hights sure thats good point would love lin history teacher ive heard referred next shakespeare dont doubt hes warming advice whatever get around years time want short term theres pbs try get speed soundtrack theres much info lyrics familiar songs would help bit certainly required enjoy			 - An American Musical	Anything I say would not do justice to this show. It is the best	Mr D	--	"
" 	let get something straight read couple reviews back donald webber jr poor job well case saturday afternoon performance absolutely undeniably job well done literally points performance became overwhelmed emotion bc portrayal main character fierce excellent job done rest cast well waited  months purchased tickets choreography music talent woah worth every penny go			 - An American Musical	THE BEST!!	travelersfromnyx	--	"
" 	relevant bit head shake realize historical story truly ingenious saw understudies burr complaints im glad saw ny didnt wait years reasonable price got tickets ticketmaster hours play price dropped even hour sat near back thats fine view experience terrific			 - An American Musical	Worth it	PucksterColorado	--	"
" 	dont words much enjoyed seen quite musicals london well new york really rocks boat history foundation united states dressed time original costumes combined todays hip hop rap absolutely brilliant bit pricey worth every penny cent must			 - An American Musical	Fantastic experience 	ringstrom	--	"
" 	shows stand hype one first song realize unique experience draws quickly refreshing diverse cast stage multiple types modern music rap way story told envelopes period know lights turned left wanting soon find humming songs downloading music wanting go right back fantastic kids introduce theatre also teach history time			 - An American Musical	A Unique - incredible - theatre experience - Great for young and old	MilMiler	--	"
" 	check stub hub morning wednesday yield decent tickets decent price enter lottery dont win get cancelation line around two pm get good seats face value price two three hours waiting definitely worth face value would absolutely go even bought sweat shirt usually cheap buy  sweat shirt cute wonderful love every minute			 - An American Musical	You"
" 	sooooo sitting line cold might everyone definitely paid niece arrive nyc  wait cancellation line tckts decided  would go stake spot first line ten ppl came got first available tckts  pic  hours waiting going ppl behind us lucky get early tckts get tckts right started  pm give average  tickets per told note self get first wait totally worth row  seats			 - An American Musical	Cancellation line: The wait was worth it !!! 	Peteinalex	--	"
" 	fantastic beautiful theatre music awesome cast wonderful job ma history entertaining exciting			 - An American Musical	WOW -JUST WOW	Scottie	--	"
" 	im big guy one knocked socks wow true must guys three hours felt like  minutes popular gamechanging			 - An American Musical	No words...	ThomasTellsAll	--	"
" 	found whole experience rated well written spitfire rap political history boring go easy access tickets aint			 - An American Musical	Not that big of a deal	mondodelmundo	--	"
" 	saw daughter dreaming going since debuted even though tried get tickets linmanuel miranda could justify  plus per person tickets since live near nyc lottery waiting line chance tickets question fast forward year half richard rodgers theater saturday easter  could stomach  pp tickets center orchestra  pp right orchestra seats perfect center orchestra row v girls husband slummed right orchestra row v skeptical performed using rap seen rap best way tell historical tale alexander unlike musicals spea parts singing s story narrated entirely rap beginning end wow takes lot energy  hours mr miranda job teaching s story energetic hip rap lyrics supporting ensemb choreography simply sync energetic crisply executed showso worth like theater much one bathroom women one floor street level go drink much go womens bathroom intermission probably make back seat act ii begins expensive entertaining american history son			 - An American Musical	It's ...	an	--	"
" 	anticipated hoping disappointed incredible best ive ever seen nothing close would love original cast cast fantastic right listened soundtrack many times recommend anyone going least listen theres lot information absorb yes seating cramped better run restroom line needed intermission women didnt make time performers stage thought little else must			 - An American Musical	Best. Show. Ever.	CleveGirl	--	"
" 	fortunate snag tickets june  fact reason planned nyc trip go hubby disappointed couldnt tickets sooner original cast still much enjoyed actually skeptical hype heard full soundtrack hubby memorized didnt really know expect say best ever seen pace songs melody story simple yet well executed wish would eventually tour canada toronto ever make neck woods would hesitate go fact would actually fly back nyc			 - An American Musical	Mind. Blown.	buttercup	--	"
" 	one bucket list shows change life theres reason wait list tickets almost year long worth songs memorable acting first rate wish chance come april james monroe iglehart lafayettethomas jefferson			 - An American Musical	Simply put - it's amazing	Anita P	--	"
" 	absolute best purchased tickets face value  months ago amex offer new batch tickets released downloading listening soundtrack prior attending definitely made experience much better entire cast awesome even though understudies good novel based american history resonates today cant praise enough definitely overrated			 - An American Musical	The Best	Karen K	--	"
" 	received tickets gift friend normally id sell take money run gift wife said hoped plane two girls flew new york glad went well written well performed well worth seeing			 - An American Musical	Ya it's worth it	Staugreg	--	"
" 	fan two years nervous finally person immensely high expectations sure newer cast would meet expectations saw jevon mcferrin understudy andrew chappelle understudy burr jevon fantastic times could sworn lin andrew hand seemed little burr job rushed lines songs say however room happens showstopper biggest applause night pleasantly surprised fantastic understudies disappointed lexi lawson eliza mandy gonzalez angelica think voices attitudes wellsuited ro regards still everyone enjoy leave theater feeling emotional affected matter performing night			 - An American Musical	Still a Phenomenal Piece of Work Despite some Casting Issues...	Vanessa H	--	"
" 	scared would emperors new clothes wasnt thought started slow took get used music genre couple songs keep building building entertaining educational sure worth s dollarsticket paid face value well worth happy saw			 - An American Musical	Worth the hype	RonFG	--	"
" 	got ticket waiting line day tips want try nonmatinee day matinees timing different fyi nyc days figured zero chance since picked rush ticket shows planned early walked passed theater  people line sat waited clue involved learned hope helps got line am two people ahead first one got around am midweek nonholiday way works ticketholder cancels doesnt claim lottery tickets tickets return box office offered people line face value currently price unclaimed lottery tickets  go higher depending upon seat cancelled  lottery tickets drawn day hoping someone doesnt claim thought meant box office opened would release tickets isnt works prepare long wait known sit curtain time waiting might sat curb thought would know am am nothing happened dont even bother as ticket h people super rude im sure hounded years getting nice dont even think using restroom inside going happen ok people would pass give us hope werent waiting vain several people came said generally first  people get person line buy  tickets go ahead ask everyone front many buying advice make friends people front behind line spending lot time together first  us line became friends course day luck would buying one ticket felt like chance hours hours decide skip coffee run figure bathroom nearby used paramount hotel lobby bathroom staying one checked key time leave line nervous release tickets really became trust thing people waiting line am much happen need food bathroom run go am sent one person buy food bring back luckily one guys phone charger since batteries died sit stairs bad curb first  people overhang wont get wet ok around am box office lady came said two tickets released  per ticket insanity noone bought one group already sat  hours obviously didnt kind money burn sat  hours starting get worried people kept wal as us would tell us worth started doubt pm box office called first person inside got ticket went one one got word come inside could buy ticket   us got day later saw next  people family four  line mom told got tickets pm  us row  seated line got unclaimed lottery tickets seats like said make friends people curb time sat together took photos congratulated toughing good yes oh yes couldnt believe would good wish luck memory wont forget crazy day faith  people didnt know moon thrilled			 - An American Musical	Cancellation ticket line - I GOT ONE - and it was so worth it!	SeattleTravelmomm	--	"
" 	listened soundtrack  times kids performance totally blew away much powerful anticipated love			 - An American Musical	Blown away	blueskysunnyday	--	"
" 	waited year tickets boy worth lin able really something everyone enjoy may help listen sound track know venue small dont think bad ticket sat right side row seats			 - An American Musical	Everyone should see this!	krjcf	--	"
" 	come review slightly obsessed last year heard early  lark bought soundtrack give shot intrigued first song totally moved second never looked back since finally got longawaited chance new york little worried wouldnt live yearplus builtup expectations current cast wouldnt hold candle originals shouldnt worried experience absolutely worth cost wait genius seeing original venue city events occurred experience ill value rest life wasnt perfect worst thing seating im big guy seriously cramped tiny seats wasnt totally satisfied cast either night saw current main cast present except burr played gregory treco laurensphilip played thayne jasperson thought javier munoz not good rapper linmanuel miranda better singer really reservations beginning gone quickly also really liked gregory treco burr lie odom jr smooth treco raw thought played really well nobody top daveed diggs rap department thought seth stewart felt comfortable fun lafayettejefferson made jasperson weak laurens better philip mandy gonzalez good presence angelica personally like renee elise goldsberrys attitude rapping better rest cast got job done one particular exception taran killam good george killed every time stage lot due material expressions body language comic timingall perfect surprised cast list recognized snl didnt realize left never huge fan im definitely fan			 - An American Musical	Totally worth it!	Matthew E	--	"
" 	words cant describe surprise gift wife mothers day last year top shelf love everything seats shabby either visited gift shop bought souvenirs enjoyed every last thing day			 - An American Musical	WOW!!!!!!	Stephen S	--	"
" 	alexander favorite rapper thoughts replaced lyrics im like country young scrappy hungry throwing away shot lives dies tells story dont understand previous sentences  choices  buy original cast album american listen baby boomer youve heard want hold hand beat respect aretha franklin people  dont bother paying  attend greatest phenomenon far st century play magnificently american reminds us nation play perfectvisually emotionally lyrically every little movement magical play based historical biography founding father alexander stop dont stop reading stop judging also rap hip hop jazz bluegrass discobreakdancing classical genres written lin manuel miranda took  yrs get every word dance step cast member perfect succeeded effort please dont judge play rap hip hop label buy download original cast soundtrack prefer spend go youtube search completely convinced especially parents tweens  yr olds love piece art			 - An American Musical		FloridaFreck	--	"
" 	like everyone else paid pretty penny one ticket unlike others didnt really particular expectations specific cast members loo since original cast long gone believe may quite understudies night saw based reactions im really sure thought wonderful enjoyed every second michael luwoye fantastic james monroe ingleheart jefferson absolutely wonderful thought daniel breaker particularly charming burr highlight andrew chapelle laurensphilliphe lit stage seeing live really brought soundtrack life listen car many times lights sound effects choreography really makes come alive surprised wasnt dialogue thought songs needed connectors still go pricey im glad			 - An American Musical	Brought the soundtrack to life!	MelissaClaire	--	"
" 	generally thought ok rap totally ruined wife makes sense fit times ruins generally liked scenes actors rapping choreography good moment started rapping total turn us expected overall disappointed			 - An American Musical	Rapping Alexander ??? That is just absurd.	BorisN	--	"
" 	although would love original cast couldnt get tickets bought year ago year old son hamilfan admit know music pretty well actors amazingwhat physically emotionally draining performances would go heartbeat			 - An American Musical	Lived up to our expectations!	Lauren D	--	"
" 	saw original cast almost  years ago review absolutely love going back second viewing made wonder would like much without original leads liked love original cast says lot real standout jevon mcferrin jevon covers leads lucky enough yesterday sitting reasonably close stage able nuanced compelling characterization love actingsingingrappingdancing overall one best performances ever seen hope jevon gets play role subs standouts carvens lissaint washington andrew chappelle hercu mulliganjames monroe lissaint tremendous particularly one last time chappelle knows cold surprising fresh ro love jawdropping level talent kudos whole cast			 - An American Musical	Get this guy in front of a crowd! (Jevon McFerrin)	CLE	--	"
" 	blown away experience able take long many times boring book turn tremendous lot rap fast paced found audio clear easy understand entire thing well done obvious winning many awards definitely attend future totally worth seeing twice message story performance entertaining			 - An American Musical	Amazing!! Exceeded our expectations!	James G	--	"
" 	expensive get tickets way advance swing go even without original cast actor adept ma role genius appeals ages tells son american history way remembered			 - An American Musical	The best most inventive musical ever!	Msmouse	--	"
" 	finally beautiful theater read book listened soundtrack months lafayettejefferson actor stole got line drink intermission wife got bathroom line forgo lights intermission blinked would make back time prices charge get help			 - An American Musical	Gotta see it!	Ron T	--	"
" 	got tickets year advance regular orchastraseating prices around  worth every penny kept hearing lin manuelmiranda genius fully undersatnd compacts life alexander key portions revolutionary war   hours best edge seat entertainment possible like ever seen little bit everything songs music characters pull leave amazed find singing songs googling people like hercu mulligan angelica schuyler historic events like battle yorktown must us dont think would ever get tired theatre excellent seating levels stayed marriott marquis steps away convenient hope everyone chance enjoy extraordinary			 - An American Musical	LOVE"
" 	seemed hard believe could make soundtrack better performance sure ill going soon possible fabulous			 - An American Musical	There is nothing I can add to all that's been said	Nancy W	--	"
